CBDmax_mean;CBDmax_std;THCmax_mean;THCmax_std;LeaflyStrain;Effects__Aroused;Effects__Creative;Effects__Energetic;Effects__Euphoric;Effects__Focused;Effects__Giggly;Effects__Happy;Effects__Hungry;Effects__Relaxed;Effects__Sleepy;Effects__Talkative;Effects__Tingly;Effects__Uplifted;Medical__Cramps;Medical__Depression;Medical__Eye Pressure;Medical__Fatigue;Medical__Headaches;Medical__Inflammation;Medical__Insomnia;Medical__Lack of Appetite;Medical__Muscle Spasms;Medical__Nausea;Medical__Pain;Medical__Seizures;Medical__Spasticity;Medical__Stress;Negatives__Anxious;Negatives__Dizzy;Negatives__Dry Eyes;Negatives__Dry Mouth;Negatives__Headache;Negatives__Paranoid
0.212662641;0.321534131;27.4373049;15.52813445;black-jack;;;67.79295407;85.17937381;;;100;;90.94677713;;;;67.42480294;;57.84799518;;;;;33.27321443;44.9910884;;;59.14047285;;;100;24.38132051;13.09523288;14.71846984;100;3.946827776;
0.155734933;0.147525364;19.52328307;17.32348395;black-lime-special-reserve;;;;66.60988075;;;62.01022147;;100;53.66269165;;;35.43441227;;67.20321932;;;;6.237424547;36.41851107;;;;11.46881288;;;100;6.043956044;2.197802198;23.62637363;100;2.197802198;
0.089055443;0.036745044;17.49085839;2.198745529;black-magic-kush;;;;;;;100;56.94444444;77.77777778;56.94444444;36.11111111;;;19.23076923;;;100;;;38.46153846;38.46153846;;;;;;38.46153846;;;46.26865672;100;;
0.317445749;0.552334913;25.98630121;17.46540113;black-russian;;;;;;;72.64263547;22.3442349;100;21.41322511;;;16.40009549;12.87205257;15.30730576;;;;;16.11905682;;;;16.11905682;;;100;100;13.67481203;26.36278195;10.85526316;0.986842105;
0.452672765;0.984431621;33.95361353;23.80674257;black-widow;;;;;;56.21400424;58.72991816;100;76.8111549;;;;48.40860867;;90.30405405;;66.48648649;;;83.10810811;;;;80.30405405;;;100;31.27141569;32.40757439;88.34986474;100;;29.57619477
1.146222966;3.879806258;25.14067893;19.73494988;blackberry;;41.62402563;;53.99072259;;;56.84567931;;100;61.66132657;;;;;84.20573509;;;;;100;97.78106509;;;90.35047792;;;92.7742376;8.013237206;10.77886775;21.91230351;100;2.233778513;
0.113792857;0.148671884;15.13561667;3.979300886;blackberry-bubble;62.18905473;;;66.66666667;;;98.00995025;;100;33.83084577;;;;;97.01492537;;;;;4.47761194;94.02985075;;;100;;;97.01492537;1.538461538;;100;1.538461538;;
0.100963592;0.114716303;29.32524461;15.78532942;blackberry-chem-og;;50;;68.18181818;95.45454545;;;;72.72727273;;100;;;;100;;;;;;;83.33333333;;91.66666667;;;100;10;;100;;;10
0.244059286;0.553045857;26.95112536;19.92855465;blackberry-cream;;81.64983165;;;;;63.13131313;58.75420875;100;;;;47.30639731;;;;69.56521739;;;46.24505929;;76.28458498;;100;;;59.68379447;;59.13043478;100;39.56521739;;8.695652174
0.296295897;0.414277732;22.29155128;3.452388298;blackberry-diesel;81.81818182;;68.18181818;;;81.81818182;77.27272727;;;;;;100;;60;;40;40;;;60;;;;;;100;100;8.333333333;75;33.33333333;8.333333333;
0.441079355;0.639091187;45.60820677;26.42872056;blackberry-dream;;;92.68292683;65.85365854;;;90.24390244;;100;;;;100;;100;;58.82352941;58.82352941;;;58.82352941;;;100;;;;;;100;100;;
0.317690679;1.729784776;23.89404408;18.1926289;blackberry-kush;;;;56.84866917;;;52.43159855;;100;72.11529717;;;35.95169035;;59.40145441;;;;;84.48443516;37.20601926;;;67.30308142;;;100;12.67538264;36.17900308;58.55134601;100;;8.142440771
0.415291429;0.465689362;27.58881536;18.17051451;blackberry-pie;;86.95652174;;100;;;73.91304348;86.95652174;80.43478261;;;;;;75.67567568;;;75.67567568;;;75.67567568;;;100;;;75.67567568;;;100;100;;
0.119272;0.084937801;17.6738;4.09572217;blackberry-rhino;;37.5;;31.25;;;62.5;;100;;;;50;;50;;;;;75;;62.5;;87.5;;;100;50;25;75;100;;25
0.51948;1.811104848;19.62971659;13.75733556;blackberry-trainwreck;;25.2173913;80.86956522;;100;;;;26.95652174;;;79.13043478;;;7.692307692;;;;;7.692307692;7.692307692;;;100;;;100;;50;;100;;
0.186182101;0.41500397;24.6732421;18.67560747;blackwater;;;;43.27355813;;;54.11202659;;100;82.36100533;;;44.66523575;;;;66.30425175;;;82.93998055;64.79713604;;;100;;;97.83434986;;9.074716415;53.08896597;100;63.37770695;4.701415581
0.213333333;0.335459883;13.02366667;4.898330312;blaze;87.09677419;38.70967742;93.5483871;100;;;;;;;38.70967742;;;;10;;;100;10;;;;;50;;;50;;;90;100;90;
0.164682904;0.077815679;26.56598;13.817442;blob-og;;98.5915493;;100;;;98.5915493;;;;98.5915493;;98.5915493;;100;;33.33333333;33.33333333;33.33333333;;;;;;;;100;;25;75;100;25;
0.177311429;0.123552143;23.66698653;14.86725799;blockhead;;;;81.74097665;;;81.3163482;46.28450106;100;46.92144374;;;;;88.52459016;;77.04918033;;;29.50819672;;;;100;;;32.78688525;;15.15151515;43.43434343;100;1.683501684;0.673400673
0.060555556;0.039774692;16.42907778;2.343382505;bloodhound;;;72.83950617;;75.30864198;;80.24691358;;100;;;;51.85185185;;75;;25;25;;;25;;;;;;100;;;100;;;
0.214639559;0.344340826;27.60052971;19.88642798;blue-afghani;;;;39.10891089;;;60.3960396;45.54455446;100;;;33.16831683;;;55.76923077;;;50;;55.76923077;85.57692308;;;;;;100;;;100;51.92307692;;5.769230769
0.361676868;0.434678767;31.59979066;20.51647926;blue-alien;;;;48.47826087;;;55.86956522;41.30434783;100;61.30434783;;;;;52.40384615;;;45.19230769;;44.23076923;;;;100;;;97.59615385;26.24113475;;66.66666667;100;33.33333333;14.18439716
0.156849655;0.19518456;31.65126759;20.34604435;blue-bastard;;35.29411765;;100;;;94.11764706;;;64.70588235;;;47.05882353;;56.25;;;;;62.5;;37.5;;62.5;;;100;;22.22222222;77.77777778;100;16.66666667;16.66666667
5.7;6.359245238;7.4743;4.600733346;blue-blood;;;;;;;43.47826087;36.95652174;100;50;39.13043478;;;;57.14285714;;;;71.42857143;;;57.14285714;;85.71428571;;;100;;33.33333333;33.33333333;100;;
0.21361273;0.342850669;29.38855152;21.94355119;blue-boy;80.60344828;68.10344828;;85.99137931;;;100;;93.53448276;;;;;;93.00699301;;44.75524476;;;;;48.25174825;;98.25174825;;;100;85.11904762;79.16666667;100;35.71428571;;11.9047619
0.2877;0;18.0523;0;blue-buddha;;;;86.95652174;;;56.52173913;;100;43.47826087;;;43.47826087;;60;;100;60;;60;60;;;;;;;;;100;;;
0.04;;22.54;;blue-champange;;45.45454545;38.90909091;45.45454545;;;74.18181818;;;;;;100;;100;;48.87640449;;;;;;10.11235955;17.97752809;;;60.11235955;77.77777778;;14.14141414;100;77.77777778;83.83838384
0.454786266;1.407965444;24.62912607;17.96016874;blue-cheese;;;;66.5089853;;;55.50230548;38.80660586;100;47.56880888;;;;;79.77254619;;;;;56.19693459;31.52046846;;;80.78992119;;;100;15.08295808;19.03621847;48.05912172;100;12.30017981;
0.28443561;0.425360133;27.35536293;15.9162435;blue-cinex;;91.81818182;;91.81818182;;;100;;94.54545455;;;;100;;100;;66.66666667;;33.33333333;;;;;66.66666667;;;100;;;100;21.42857143;;
0.231608598;0.504352136;24.19957528;15.04267633;blue-cookies;;;;83.05624337;;;75.55995755;;100;39.83233109;;;48.17403608;;88.07739125;;;;;53.97398937;40.98917291;;;55.63969505;;;100;4.118685383;9.750357233;26.75884677;100;;7.800285786
0.115;0.068157571;26.10766667;23.90810644;blue-crack;;;;95.23155416;91.66993721;;100;;75.66718995;59.97841444;;;;;;;100;;;;51.77342231;;98.95959224;91.17229783;;;93.07971205;;2.165117551;100;95.76817933;1.623838163;1.804264625
0.049078462;0.068294262;19.60149846;3.136769925;blue-diamond;;;;54.62267233;;;51.58444953;50.31035609;100;77.24599804;;;;;54.81981982;;;;;68.37837838;;;65.40540541;53.82882883;;;100;42.05168363;40.32889585;;100;14.17384495;35.63038371
0.372091691;0.770707913;26.50573301;20.51039022;blue-diesel;;;;100;;66.60811768;99.38224169;;92.6926877;;;;79.88642828;;70.06108123;;;;55.11897165;;;59.64688364;;100;;;80.85209834;7.173938221;7.70172565;30.09381049;100;4.017140683;
0.15716878;0.042141143;22.99922439;2.447502054;blue-dot;;;100;85.39841469;;85.52357113;92.69920734;;;;;;92.0317063;;42.62734584;;32.17158177;39.9463807;;;61.66219839;;;;;;100;6.37254902;;100;6.37254902;19.11764706;6.37254902
0.21014386;0.188344211;19.72988326;15.03002368;blue-dragon;;;;63.03681855;;35.82320719;85.9200082;;100;;;;63.64894259;42.51408079;100;;;;;43.03661005;;;;62.7607146;;;70.59315322;7.505187409;5.474371992;100;46.44386561;;11.6109664
0.35017781;1.813389411;28.61631759;20.6540744;blue-dream;;69.58997533;;88.79687465;;;100;;98.02360448;;;;87.13166604;;94.80599046;;47.11776408;;;;41.64167508;;;73.02978481;;;100;17.76905399;22.31819588;45.53819157;100;;25.53238032
18.55929625;19.49060717;13.622035;18.6699282;blue-dynamite;;43.20987654;;90.12345679;70.37037037;;24.69135802;;100;;;;;;70;;;;;72;;;64;92;;;100;;8.333333333;58.33333333;100;;16.66666667
0.313862243;0.355176184;30.27917981;19.69288203;blue-frost;67.47720365;75.79787234;;;;72.03647416;;;100;;;66.75531915;;;100;;69.16129032;;;;60.12903226;;;87.22580645;;;96.12903226;13.39066339;;41.4004914;100;13.39066339;3.685503686
0.2375;0.18410101;24.76443917;9.645357022;blue-galaxy;;66.66666667;100;;;;100;;83.33333333;;66.66666667;;;;100;;;100;;;;;;100;;;100;;;;100;;
2.083796774;6.418351302;17.7428716;12.05601946;blue-god;;;;63.31355784;;;71.12196824;40.71715233;100;59.62310243;;;;;66.25219427;;;;;96.86951434;58.41135167;;;90.88648332;;;100;;7.147296457;87.13486638;100;50.74580485;10.22374145
0.217026667;0.248462985;24.7181886;19.77465854;blue-hash;;;;53.4351145;;45.03816794;51.90839695;;100;51.14503817;;;;;100;;;;;11.57024793;9.090909091;;;100;;;12.39669421;;3.125;96.875;100;1.5625;89.0625
0.347617477;0.586876039;26.54099122;19.37011591;blue-hawaiian;;;;67.08986806;;67.38859846;100;;72.34254419;;;;69.33034603;53.31378299;96.48093842;;;;;;69.26686217;;59.17888563;;;;100;45.07772021;89.00402994;100;74.95682211;;46.5169833
0.310218182;0.24317865;25.38523636;9.092139768;blue-haze;;57.40975936;100;;;;69.22794118;;86.53743316;;;;97.04545455;;52.19435737;;;;;;30.40752351;20.68965517;;55.48589342;;;100;11.39829828;39.44453363;100;77.85358806;;12.52207417
0.138131111;0.15522495;19.23161333;12.35249004;blue-heron;;;;96.36363636;;;96.36363636;;100;;14.54545455;;94.54545455;;98.07692308;;11.53846154;;;;78.84615385;;;92.30769231;;;100;;;16.66666667;16.66666667;100;
0.218901765;0.133813634;31.36714235;20.67526297;blue-kiss;;66.66666667;;66.66666667;66.66666667;;;;100;;66.66666667;;;;;;;100;;;100;;100;;;;100;;50;100;100;;
0.176476148;0.137867749;29.95181778;25.5451589;blue-knight;;;;;;;64.5031591;59.33371626;100;45.49109707;;;54.50890293;;51.81518152;;;55.88558856;;;;;41.91419142;55.11551155;;;100;;27.3657289;42.71099744;100;27.3657289;5.115089514
0.136521988;0.135655436;23.24446286;13.73919179;blue-kush;;78.38171711;;62.44595429;;;77.64051884;;100;;;;85.60840025;;85.19313305;;;58.29756795;;;;;62.01716738;77.75393419;;;100;5.579399142;5.579399142;68.52646638;100;;3.719599428
0.2;0;17.1261;2.480530588;blue-lights;;;;71.57698455;;;51.38962884;53.02344166;100;76.16320369;;;;;;;;;48.34824259;61.41438332;;43.22039868;;65.60540959;;;100;60.22272987;64.02055968;76.31353512;100;;64.02055968
0.241312434;0.832188155;25.18954037;17.45932392;blue-magoo;;;;61.9002194;;;66.87971001;59.11475723;100;;;;76.01831537;;97.26665631;;40.2702283;;;;49.91458301;;;37.08650412;;;100;33.80062305;;56.2694704;97.35202492;100;23.63707165
0.2418;0.077822516;22.01273333;5.088821702;blue-monster;;;;;;;21.12676056;87.32394366;100;21.12676056;12.67605634;;;;6.818181818;100;;;;13.63636364;;;;20.45454545;;;20.45454545;;;50;100;50;
0.143726667;0.248173488;14.52209333;2.879450419;blue-moon-rocks;;;;94.8598523;;66.39812017;99.05589124;;100;;;;97.73413897;;96.59213698;;;72.86177375;;;72.48774;;88.32183526;100;;;;15.57658488;11.01247802;88.98752198;100;;1.50741144
0.162657778;0.224534467;18.84028926;12.64942854;blue-moonshine;;;;48.38406024;;;72.85848761;61.68810794;100;88.98650769;;;;;;;66.48308419;;;89.7718332;41.0700236;;;32.73013375;;;100;26.80628272;3.141361257;13.61256545;100;2.617801047;
0.450339019;0.952064854;24.50039256;19.70537985;blue-mystic;;46.22037156;44.77898783;;;;100;;90.51889814;;;;42.98526586;;60.05961252;;;;;73.17436662;;;65.35022355;82.11624441;;;100;;14.6948003;48.30444612;100;5.65184627;10.17332329
0.064898;0.069326774;15.305615;3.002355133;blue-nightmare;;;;90.66666667;44;50.66666667;100;;97.33333333;;;;;;100;;;57.14285714;;57.14285714;;;71.42857143;;;;100;40;80;20;100;;60
0.279834759;0.489638343;24.16495983;13.44213832;blue-og;;;;74.08350305;;59.31771894;92.51527495;59.01221996;100;;;;;;;;;;;90.68322981;77.63975155;;72.42236025;88.81987578;;;100;3.197158082;5.328596803;50.44404973;100;4.262877442;
1.22768931;4.178716313;21.39515586;12.74267432;blue-ox;;14.81481481;;;;;42.59259259;42.59259259;85.18518519;100;;;;;100;;45.16129032;;;;48.38709677;;;48.38709677;;;77.41935484;;21.05263158;21.05263158;100;;
0.018571429;0.031847853;16.40415;1.199337895;blue-persuasion;;;;75;;;75;75;100;;;75;;;;;;;;;;;;;;;;;;;;;
0.155458291;0.420416649;25.23328299;15.26772397;blue-power;;;;;52.65866209;;87.135506;;100;;;69.46826758;48.7135506;;92.89340102;;;;;82.99492386;;;60.91370558;13.19796954;;;100;;;5.574912892;8.362369338;100;1.393728223
0.198480238;0.247920755;24.01622828;16.79142461;blue-rhino;;;;86.34683592;92.47339929;;;;100;;;77.94661191;93.78383424;;93.81990931;;;;;;91.63031743;;88.48196934;100;;;95.50421075;;5.998306361;3.853029733;10.0348137;100;1.284343244
0.141;0.085173027;15.67523;3.879553117;blue-satellite;;;;100;;;100;;49.39467312;;59.07990315;;68.76513317;;100;;;;;;70.98214286;;75.44642857;93.30357143;;;62.5;59.4017094;19.23076923;82.90598291;100;;21.36752137
0.3203;0.22331675;22.525255;1.490721647;blue-steel;;52.88683603;;;54.5034642;;72.97921478;;100;;;;83.37182448;;85.04983389;;;30.56478405;;;45.51495017;;;100;;;93.35548173;;33.33333333;33.33333333;100;;
0.553298182;0.588214388;42.93374182;22.48676129;blue-thai;;;;56;;;96;;100;;36;;96;;50;;100;;;50;;;;50;;;100;;;;100;;
0.01;0.014142136;14.445555;10.98069656;blue-train;;;56.64105379;;49.06695939;;100;;59.33040615;;;;65.97145993;;78.83597884;;28.83597884;33.33333333;;;;;;52.82186949;;;100;25.89118199;9.5684803;100;80.48780488;;3.189493433
0.215604;0.042117222;21.177842;2.882717182;blue-treat;;;;;73.33333333;;93.33333333;;100;;;13.33333333;33.33333333;;78.57142857;;;71.42857143;;7.142857143;;;;7.142857143;;;100;;;100;;;
0.24717168;0.366039306;35.63759984;22.42337819;blue-venom;;;;44.44444444;28.1793842;;94.31057564;;100;;24.49799197;;;;97.4340176;;13.41642229;37.31671554;;84.75073314;;;;;;;100;;8.310249307;47.92243767;100;;1.385041551
0.400255918;0.504128837;36.48184931;23.83026229;blue-widow;;35.02053;;74.77813353;;;93.04797766;;100;;;;61.35281258;;100;;;;;;;57.82662009;50.77076056;93.86946531;;;68.078869;7.851137968;26.14476871;33.82492001;100;;5.378955686
0.358958448;1.402460997;29.32922507;21.9710017;blueberry;;;;63.50748953;;;76.03622872;;100;69.39812582;;;45.64630876;;62.59747286;;;;;73.95619087;;41.09229964;;91.67546009;;;100;23.25504364;20.00678564;76.71089404;100;;23.43702226
0.19385;0.223838699;22.0997775;3.576929375;blueberry-ak;;;80.84561179;62.20371557;;;98.07815503;;100;;;;59.32094811;;7.627118644;;100;28.47457627;;7.627118644;;;;;;;10.16949153;;70.52023121;67.6300578;100;32.3699422;
0.098074638;0.055315225;21.94677029;3.32481462;blueberry-blast;;;100;84.56375839;;;93.95973154;62.63982103;;;71.81208054;;;;100;;13.90374332;;;;;;13.90374332;25.13368984;;;13.90374332;27.48538012;30.40935673;27.48538012;100;;87.71929825
2.323026434;8.182708607;26.29700713;16.8463025;blueberry-cheesecake;;;;92.07325407;;;100;;96.85321853;65.70315703;;;55.04646713;;90.85749879;;;;;62.91092809;83.56979722;;;70.43394007;;;100;;54.97999795;57.18022361;100;2.000205149;7.749512771
0.531574806;1.894713215;33.94539426;23.60899877;blueberry-diesel;;67.23143097;;95.84557281;;;100;;65.92005875;;;;66.46558959;;100;;;;40.65678582;43.99883755;75.53036908;;;55.30369079;;;;;17.0875576;35.83410138;100;5.788018433;2.211981567
0.0764444;0.082074922;28.8365435;23.7594013;blueberry-dream;;;;;;;100;;97.26504227;75.43510691;;64.89308802;89.80606663;;29.20143027;;;20.26221692;;20.91775924;;;;28.54588796;;;100;;16.4556962;97.67932489;100;;
4.663281;11.3338527;15.207705;8.824232008;blueberry-essence;;;;38.46153846;;;69.23076923;;100;30.76923077;;;53.84615385;;;;;28.57142857;;28.57142857;;28.57142857;;100;;;85.71428571;;;20;100;;
5.354344545;11.41577056;25.27529758;24.42329962;blueberry-haze;;;;94.42420515;;53.35683195;100;;80.19177391;;;;75.31068635;;66.54915068;;94.03873449;;;100;;;;53.98104482;;;51.31633167;17.09111801;;44.76902849;100;3.211835287;18.73515341
0.362126558;0.468216473;27.81754019;19.64982283;blueberry-headband;;;64.99205799;100;;;69.79282728;;63.90718118;;;71.52195605;;;68.97059289;;;65.42083311;;41.10321525;;;;60.13938018;;;100;92.24816313;;14.4053236;100;73.03630935;29.46937195
0.04;;19.13;;blueberry-jack;;;100;56.28053036;;;81.92602931;;55.47801814;;;;57.53663643;;82.58426966;;;;;;93.25842697;;97.75280899;100;;;91.57303371;7.920792079;;13.86138614;100;37.12871287;76.23762376
0.393101487;1.941955634;23.51030161;19.05374117;blueberry-kush;;;;64.22199922;;;59.73001455;58.25006035;100;64.63338468;;;;;48.67507785;;;;;63.36477863;28.01844889;;;84.63564707;;;100;;23.55985198;83.26868116;100;12.36731537;13.83725955
0.381758333;0.471871329;23.42208611;13.20533421;blueberry-muffins;;47.58104464;;74.50052287;;;56.72849359;;100;;;;68.95261159;;93.65012171;;;;;45.63445867;;;;90.91967404;66.98063287;;100;3.529763685;4.277594975;10.26024529;100;;3.529763685
0.383121136;0.81941859;31.96540205;23.69486008;blueberry-og;;;;84.27947598;;53.71179039;90.74235808;;100;;52.31441048;;;;82.03389831;;77.28813559;;;71.18644068;75.93220339;;;100;;;;15.51094891;7.116788321;3.832116788;100;;15.51094891
0.103123867;0.076373685;28.48346967;18.11236268;blueberry-pancakes;;;;39.3996014;;;89.76083707;;100;11.21076233;;;61.90832088;77.03937008;;;;;70.42519685;;;;86.48818898;100;;;46.39370079;;;41.26984127;100;;
0.125765882;0.07793693;33.27062;25.370007;blueberry-pie;;;;63.21199143;;;89.16488223;48.69379015;100;;;;63.68308351;;48.41628959;;;;45.70135747;61.84012066;;;;81.74962293;;;100;3.355704698;30.60402685;98.52348993;100;;
0.503998413;0.631173279;27.21221587;18.86468729;blueberry-silvertip;;;;;82.71604938;;100;;93.82716049;;75.30864198;;96.91358025;;89.85507246;;;;;76.08695652;75.36231884;;;89.85507246;;;100;;12;80;100;4;4
0.300817778;0.574396883;25.85661576;21.69518925;blueberry-skunk;;;;;;69.4590846;;80.58252427;100;72.56588072;;62.38557559;;;;;;;;82.39823982;71.23212321;;72.66226623;100;;;35.20352035;;11.08683779;73.56635718;100;58.21955216;2.129983616
1.315594286;2.59667107;44.29130952;27.98222936;blueberry-yum-yum;;;51.54811715;56.31799163;;;100;;94.72803347;;;;63.76569038;;49.51456311;;;;;34.95145631;;56.14886731;;28.15533981;;;100;;4.494382022;39.60674157;100;2.247191011;2.247191011
1.3;0;20.91;0;blues;;88.37209302;;77.90697674;;;100;;100;84.88372093;;;;;90.90909091;;;54.54545455;;;54.54545455;;;95.45454545;;;100;;100;2.290076336;18.32061069;2.290076336;3.053435115
0.261980753;0.693189365;28.28861998;20.57186292;bluniverse;;91.34199134;64.93506494;97.83549784;;;97.83549784;;100;;;;;;;;;;61.94690265;;64.15929204;;66.37168142;70.79646018;;;100;;;33.33333333;100;;
0.225144545;0.182115944;18.70872697;11.33544887;blurple;;95.09803922;;97.54901961;;;100;;99.01960784;;;94.60784314;;;98.46153846;;;;20;;20.51282051;;21.53846154;;;;100;;1.530612245;78.57142857;100;0.510204082;1.020408163
0;;77.5156;;blush;;100;;;;;100;;100;;100;;80;;100;25;;;;;100;;;100;;;100;25;;25;100;;25
0.415746374;0.662812204;23.71285472;19.92425443;boggle-gum;87.5;;;15.90909091;;;15.90909091;;;;88.63636364;;100;;8.641975309;;;;;4.938271605;3.703703704;;;100;;;16.04938272;96.20253165;100;7.594936709;13.92405063;;2.53164557
0.253724094;0.316140394;26.89386578;16.91608166;boss-hogg;;;;62.75045537;;57.74134791;69.30783242;;100;82.69581056;;;;;39.39393939;;;70.62937063;;38.22843823;;;;32.86713287;;;100;7.268170426;;100;26.81704261;1.253132832;13.28320802
0.19;0.034641016;15.43625;3.294302901;brainstorm-haze;;100;;100;95;;99.28571429;;;;;;97.14285714;;80;;26.66666667;;;;;;46.66666667;86.66666667;;;100;;5.263157895;6.015037594;100;4.511278195;4.511278195
0.183169333;0.227125695;23.77914267;5.787252785;brainwreck;;62.93103448;;55.17241379;57.75862069;;62.93103448;;;;;;100;;29.50819672;;75.40983607;;;;85.24590164;;;14.75409836;;;100;;;;100;;
0.19;0.212132034;21.385;0.6151829;brand-x;;;;31.16014137;;;97.78677556;95.35051299;74.9648286;100;;;;;85.1610303;;;;53.04290477;98.42450445;;;;100;;;73.68922434;;;100;14.30116573;;2.58382406
0.106085969;0.211544607;33.02295563;23.18936145;brandywine;81.03896104;;;87.53246753;;;;;100;90.64935065;;93.76623377;;;;;;86.66666667;93.33333333;93.33333333;86.66666667;;;;;;100;;50;100;54.16666667;;
0.735151875;1.457394713;58.96844875;27.5141496;brazil-amazonia;;;42.10526316;42.10526316;84.21052632;;;;100;;;;84.21052632;;100;33.33333333;;33.33333333;33.33333333;;;;;;;;100;;;;100;;
